,epoch,F1_score_train,F1_score_val,F1_score_test
0,50.0,0.6884057971014492,0.7422680412371134,0.7157894736842105
1,100.0,0.6884057971014492,0.7422680412371134,0.7157894736842105
2,150.0,0.6884057971014492,0.7422680412371134,0.7157894736842105
3,200.0,0.6884057971014492,0.7422680412371134,0.7157894736842105
4,250.0,0.6884057971014492,0.7422680412371134,0.7157894736842105
5,300.0,0.6884057971014492,0.7422680412371134,0.7157894736842105
6,350.0,0.6884057971014492,0.7422680412371134,0.7157894736842105
7,400.0,0.6884057971014492,0.7422680412371134,0.7157894736842105
8,450.0,0.6884057971014492,0.7422680412371134,0.7157894736842105
9,500.0,0.6884057971014492,0.7422680412371134,0.7157894736842105
10,550.0,0.6884057971014492,0.7422680412371134,0.7157894736842105
11,600.0,0.6884057971014492,0.7422680412371134,0.7157894736842105
12,650.0,0.6884057971014492,0.7422680412371134,0.7157894736842105
13,700.0,0.6884057971014492,0.7422680412371134,0.7157894736842105
14,750.0,0.6884057971014492,0.7422680412371134,0.7157894736842105
15,800.0,0.6884057971014492,0.7422680412371134,0.7157894736842105
16,850.0,0.6884057971014492,0.7422680412371134,0.7157894736842105
17,900.0,0.6884057971014492,0.7422680412371134,0.7157894736842105
18,950.0,0.6884057971014492,0.7422680412371134,0.7157894736842105
19,1000.0,0.6884057971014492,0.7422680412371134,0.7157894736842105
20,1050.0,0.6884057971014492,0.7422680412371134,0.7157894736842105
21,1100.0,0.6884057971014492,0.7422680412371134,0.7157894736842105
22,1150.0,0.6884057971014492,0.7422680412371134,0.7157894736842105
23,1200.0,0.6884057971014492,0.7422680412371134,0.7157894736842105
24,1250.0,0.6884057971014492,0.7422680412371134,0.7157894736842105
25,1300.0,0.6937269372693727,0.75,0.7391304347826086
26,1350.0,0.7294117647058823,0.782608695652174,0.7816091954022989
27,1400.0,0.7520661157024794,0.8,0.8095238095238095
28,1450.0,0.7725321888412017,0.7865168539325843,0.8292682926829268
29,1500.0,0.7876106194690266,0.7906976744186046,0.85
30,1550.0,0.7945205479452054,0.8095238095238095,0.8717948717948718
31,1600.0,0.7962962962962963,0.8607594936708861,0.8831168831168831
32,1650.0,0.7981220657276995,0.8717948717948718,0.8831168831168831
33,1700.0,0.7962085308056872,0.8831168831168831,0.8831168831168831
34,1750.0,0.8019323671497585,0.9066666666666666,0.868421052631579
35,1800.0,0.8058252427184466,0.9066666666666666,0.868421052631579
36,1850.0,0.8058252427184466,0.9066666666666666,0.8378378378378378
37,1900.0,0.8058252427184466,0.9066666666666666,0.8378378378378378
38,1950.0,0.8137254901960784,0.9066666666666666,0.8378378378378378
39,2000.0,0.8177339901477833,0.8918918918918919,0.8493150684931506
40,2050.0,0.8258706467661692,0.8918918918918919,0.8493150684931506
41,2100.0,0.8241206030150754,0.8918918918918919,0.8378378378378378
42,2150.0,0.8241206030150754,0.8918918918918919,0.8493150684931506
43,2200.0,0.8282828282828283,0.8918918918918919,0.8493150684931506
44,2250.0,0.8324873096446701,0.8918918918918919,0.8648648648648649
45,2300.0,0.826530612244898,0.9041095890410958,0.8333333333333334
46,2350.0,0.8307692307692308,0.9041095890410958,0.8333333333333334
47,2400.0,0.8290155440414507,0.9041095890410958,0.8333333333333334
48,2450.0,0.8290155440414507,0.918918918918919,0.8333333333333334
49,2500.0,0.84375,0.8888888888888888,0.8333333333333334
50,2550.0,0.8571428571428571,0.8888888888888888,0.8450704225352113
51,2600.0,0.8586387434554974,0.8888888888888888,0.8450704225352113
52,2650.0,0.8586387434554974,0.8888888888888888,0.8450704225352113
53,2700.0,0.8586387434554974,0.8888888888888888,0.8450704225352113
54,2750.0,0.8586387434554974,0.8888888888888888,0.8333333333333334
55,2800.0,0.8645833333333334,0.8732394366197183,0.8333333333333334
56,2850.0,0.8645833333333334,0.8732394366197183,0.8450704225352113
57,2900.0,0.8645833333333334,0.9041095890410958,0.8611111111111112
58,2950.0,0.8704663212435233,0.9041095890410958,0.8611111111111112
59,3000.0,0.8762886597938144,0.9041095890410958,0.8611111111111112
60,3050.0,0.8762886597938144,0.9041095890410958,0.8611111111111112
61,3100.0,0.8762886597938144,0.9041095890410958,0.8611111111111112
62,3150.0,0.8808290155440415,0.9041095890410958,0.8611111111111112
