,epoch,F1_score_train,F1_score_val,F1_score_test
107,5400.0,0.6710824472720934,0.6631744368779465,0.6392742796157951
108,5450.0,0.6710824472720934,0.6628272251308901,0.6392742796157951
109,5500.0,0.6709632468211113,0.6638743455497382,0.6385927505330491
110,5550.0,0.6717823508894315,0.6617724174095437,0.6389333333333334
111,5600.0,0.6720111537120949,0.6631744368779465,0.6378666666666667
112,5650.0,0.6715481171548117,0.6628211851074987,0.6378666666666667
113,5700.0,0.6720111537120949,0.6635220125786163,0.6385927505330491
114,5750.0,0.6722454672245467,0.6628211851074987,0.6385927505330491
115,5800.0,0.6728255185637092,0.6642221058145626,0.6385927505330491
116,5850.0,0.6705202312138728,0.6624472573839663,0.6388443017656501
117,5900.0,0.6720111537120949,0.6638743455497382,0.6385927505330491
118,5950.0,0.6697150896939852,0.6606860158311345,0.6375875067312871
119,6000.0,0.6713237862382117,0.6635170603674541,0.6382070437566703
120,6050.0,0.6697166989266232,0.6599788806758183,0.637493246893571
121,6100.0,0.6711009977244881,0.6624539231174302,0.6395721925133689
122,6150.0,0.6692483717655342,0.6613924050632911,0.6382289416846653
123,6200.0,0.670997191011236,0.6610437532946758,0.6378845116028062
124,6250.0,0.6693661971830986,0.6617414248021108,0.6378378378378379
125,6300.0,0.6704146170063247,0.6617414248021108,0.6385737439222042
126,6350.0,0.6707681490595887,0.6617414248021108,0.6374458874458875
127,6400.0,0.6709994730370631,0.6617414248021108,0.6378378378378379
128,6450.0,0.6693647721273975,0.6606765327695561,0.6370048833423766
129,6500.0,0.6707659873506676,0.6617414248021108,0.6389189189189189
130,6550.0,0.6695988740323716,0.6606765327695561,0.6399132321041214
131,6600.0,0.6711150131694469,0.6624472573839663,0.639956686518679
132,6650.0,0.6696019725255372,0.6617257808364214,0.6391304347826087
133,6700.0,0.6712352837814093,0.6631467793030623,0.6399132321041214
134,6750.0,0.670424519992954,0.6610169491525424,0.6387377584330794
135,6800.0,0.6714712603269467,0.6634970945589013,0.6391752577319587
136,6850.0,0.6706586826347305,0.6613672496025437,0.6387377584330794
137,6900.0,0.6717074028486021,0.6627906976744186,0.6395222584147665
138,6950.0,0.671010919337795,0.6617179215270413,0.6398258977149075
139,7000.0,0.6718282597219778,0.6624338624338625,0.6409978308026031
140,7050.0,0.6713681241184767,0.6602972399150743,0.6401741970604246
141,7100.0,0.6720676294469884,0.659946949602122,0.6413456321215409
142,7150.0,0.6714839619316179,0.6602972399150743,0.6398258977149075
143,7200.0,0.6719464977120733,0.6602972399150743,0.6413456321215409
144,7250.0,0.6717180616740088,0.6602972399150743,0.6398696360673547
145,7300.0,0.6717127266326351,0.6610079575596817,0.6413456321215409
146,7350.0,0.671486510315641,0.6602972399150743,0.6406080347448425
147,7400.0,0.6720647773279352,0.6602972399150743,0.6413456321215409
148,7450.0,0.6718337149903117,0.6602972399150743,0.6413043478260869
149,7500.0,0.6719492868462758,0.6610079575596817,0.6413043478260869
150,7550.0,0.6718337149903117,0.6602972399150743,0.6413043478260869
151,7600.0,0.6721830985915493,0.6610079575596817,0.6413043478260869
152,7650.0,0.6724198661500528,0.6602972399150743,0.6405655247417075
153,7700.0,0.6722984864484336,0.6610079575596817,0.6413043478260869
154,7750.0,0.6724198661500528,0.6602972399150743,0.6405655247417075
155,7800.0,0.6722984864484336,0.6624271330153683,0.6405655247417075
156,7850.0,0.6714814162409724,0.6617179215270413,0.6398258977149075
157,7900.0,0.6734586334094502,0.6624271330153683,0.6413043478260869
158,7950.0,0.6717180616740088,0.6617179215270413,0.6401741970604246
159,8000.0,0.6735733099209833,0.6624271330153683,0.6413043478260869
160,8050.0,0.6713681241184767,0.6617179215270413,0.6401741970604246
161,8100.0,0.6734586334094502,0.6620762711864406,0.6413043478260869
162,8150.0,0.6720676294469884,0.6617179215270413,0.6409140369967355
163,8200.0,0.6735805941290209,0.6617257808364214,0.6423913043478261
164,8250.0,0.6733509234828496,0.6620689655172414,0.6401741970604246
165,8300.0,0.6735805941290209,0.6624338624338625,0.6413043478260869
166,8350.0,0.6735878937181067,0.6617179215270413,0.6409140369967355
167,8400.0,0.6732325008793528,0.6627845420857597,0.6413043478260869
168,8450.0,0.6730058108821976,0.6617179215270413,0.6427406199021207
169,8500.0,0.6729924442101564,0.6631411951348493,0.6431670281995662
170,8550.0,0.672663139329806,0.658861096327834,0.6423913043478261
171,8600.0,0.672650475184794,0.659946949602122,0.6431670281995662
172,8650.0,0.6721947776993649,0.6599362380446334,0.6434782608695652
173,8700.0,0.6724168280232353,0.6599362380446334,0.6453362255965293
174,8750.0,0.6723133933298041,0.6599362380446334,0.6438281674823274
175,8800.0,0.6734550561797753,0.6606670195870831,0.6453708716838116
176,8850.0,0.6720762039160346,0.6595857673924589,0.6460369163952225
177,8900.0,0.6732290384953419,0.662083553675304,0.6453708716838116
178,8950.0,0.671957671957672,0.6602972399150743,0.6453014665942423
179,9000.0,0.6728742094167253,0.6627906976744186,0.6453708716838116
180,9050.0,0.6734657991911377,0.6617257808364214,0.6449864498644986
181,9100.0,0.6728742094167253,0.6627906976744186,0.6449864498644986
182,9150.0,0.6732290384953419,0.6638477801268499,0.6449864498644986
183,9200.0,0.6728742094167253,0.6638522427440633,0.6449864498644986
184,9250.0,0.6731107205623902,0.6638477801268499,0.6442516268980477
185,9300.0,0.6732221246707638,0.6649076517150396,0.6449864498644986
186,9350.0,0.6738212526389866,0.665258711721225,0.6431287343834873
187,9400.0,0.6739321497627,0.665258711721225,0.6438653637350705
188,9450.0,0.6740506329113924,0.665258711721225,0.6431287343834873
189,9500.0,0.6739321497627,0.665258711721225,0.6438653637350705
190,9550.0,0.6736990154711674,0.665258711721225,0.6438653637350705
191,9600.0,0.6741652021089631,0.665258711721225,0.6438653637350705
192,9650.0,0.6736990154711674,0.6656101426307448,0.6438653637350705
193,9700.0,0.6741652021089631,0.665258711721225,0.6438653637350705
194,9750.0,0.6736990154711674,0.6656101426307448,0.6438653637350705
195,9800.0,0.6743981725531542,0.6659630606860159,0.6435160065111232
196,9850.0,0.6738174784596448,0.6656101426307448,0.6431287343834873
197,9900.0,0.6749824314827828,0.6659630606860159,0.6427795874049945
198,9950.0,0.6744022503516175,0.6656084656084656,0.6431287343834873
199,10000.0,0.6751010367246529,0.6656101426307448,0.6438653637350705
